Job ID,Job Link,Resume Tried,Date listed,Date Tried,Assumed Reason,Stack Trace,External Job link,Screenshot Name
4339276576,https://www.linkedin.com/jobs/view/4339276576,Pending,,2025-12-04 08:15:47.795338,Problem in Easy Applying,cannot access local variable 'modal' where it is not associated with a value,Easy Applied,Not Available
4348043918,https://www.linkedin.com/jobs/view/4348043918,Pending,,2025-12-04 08:17:34.789488,Problem in Easy Applying,cannot access local variable 'modal' where it is not associated with a value,Easy Applied,Not Available
4339267709,https://www.linkedin.com/jobs/view/4339267709,Pending,,2025-12-04 08:18:24.293819,Required experience is high,"
Sobre a vaga
Your connection with Aubay starts in the following lines:
Aubay Portugal is a multinational French company, in Portugal since 2007. We have offices in Lisbon and Oporto and we are a specialized consultant in Management, Implementation, Development and Maintenance of Information Systems. We have more than 150 active partners and we operate in sectors such as banking, insurance, telecommunications, services, energy and transports.

What are we looking for?
4+ years of proven experience with Python deployment;
Experience FastAPI, Cloud and Kubernetes;
API and microservices knowledge;
Fluency in English (B2+ mandatory).

What do we have to offer you?
Health Insurance;
Feedback&Coffee – the system that includes Aubay’s Performance Management Cycle, with regular moments of feedback and the Career Progression Model;
Working model: hybrid in Portugal;
A Training Academy designed to think of you and your needs. You can count on technical and behavioural training sessions (e-Learning and classroom), Meet&Techs, Webinars and Mentoring;
Events and Teambuildings.

What makes us different?
Our organizational culture is based on values such as transparency, team spirit, regular feedback and continuous learning;
Reference prizes and birthday present;
We don’t have a dress code;
We know your name and all address each other informally;
You will grow in good company.Isn’t this one of the ways in which to develop professionally?

If we got your attention, we now hope to spark your enthusiasm. Ready for the first phase?
We are waiting for you!

Personal Data collected by AUBAY PORTUGAL as Data Controller, regarding the identification, contact and professional capabilities of the candidates, in the present procedure, will be processed for the application analysis, having in consideration that the processing is conducted in order to to take the steps, at the request of the data subject, prior to entering into a contract;
Personal data sent through the present application will be kept by Aubay during the application procedure and will remain stored whilst updated (for two years period).
The collected data might be transferred or include other processing activities, as long as the data subject is informed, in the occurrence of a standard application and selection procedure, for the compliance of legal obligations for the time required by law.
For any queries or request regarding personal data protection rights, the Data Subject may contact AUBAY PORTUGAL’s headquarters in Avenida Duque D`Ávila, nº46 em Lisboa or use the DPO’s e-mail - dpo@aubay.pt. The Data Subject also has the right to file a complaint with the National Data Protection Authority – www.cnpd.pt.
(please do not include data regarding racial or ethnical origins, political opinions, religion, philosophy, biometrical data, health data, sexual life and orientation, or relating to criminal convictions and offences.)

Experience required 4 > Current Experience 3. Skipping this job!
",Skipped,Not Available
4348193081,https://www.linkedin.com/jobs/view/4348193081,Pending,,2025-12-04 08:19:10.381133,Problem in Easy Applying,cannot access local variable 'modal' where it is not associated with a value,Easy Applied,Not Available
4341337788,https://www.linkedin.com/jobs/view/4341337788,Pending,,2025-12-04 16:03:18.885914,Problem in Easy Applying,cannot access local variable 'modal' where it is not associated with a value,Easy Applied,Not Available
4348411225,https://www.linkedin.com/jobs/view/4348411225,Pending,,2025-12-07 20:36:20.303636,Found a Bad Word in About Job,"
Sobre a vaga
BRQ WAY
No nosso BRQ WAY temos a missão de conectar, transformar e empoderar cada um dos nossos profissionais, que por aqui são chamados de feras, para que todos tenham a chance de usar sua paixão para transformar o mundo com tecnologia!
É isso que queremos, com nosso Programa de Diversidade e Inclusão trabalhamos com dois objetivos: equidade e inclusão, buscamos aumentar a participação dos grupos minoritários, quebrar os vieses inconscientes e expandir a conscientização sobre temas tão importantes para que todos sejam livres para serem quem são.
Vamos transformar juntos! Vem ser fera com a gente.

Ei Profissional venha fazer parte de uma das maiores empresas de transformação digital do país!


O que procuramos?
Buscamos um #fera com espírito empreendedor e que sabe que é o verdadeiro protagonista do seu sucesso! Queremos em nosso time pessoas motivadas por desafios, constante evolução e, claro, que são apaixonadas por tecnologia e transformação!

O que você deve ter?
Experiência sólida com Node.js e desenvolvimento de APIs
Domínio de .NET (C#) e ASP.NET Core
Conhecimento avançado em Angular (preferencialmente versões 20+)
Experiência com PostgreSQL
Conhecimento em MongoDB e/ou DocumentDB
Versionamento com Git
Conhecimento em TypeScript
Inglês intermediário
⭐ Requisitos Desejáveis
Experiência com NestJS
Arquitetura de microserviços
Arquitetura de microfrontend
Familiaridade com Docker
Experiência com cloud (AWS, Azure ou GCP)
Ferramentas de CI/CD
RxJS e programação reativa
Testes unitários e de integração (Jest, xUnit)
Conhecimento em design patterns
🎯 Diferenciais
Conhecimento em mensageria (RabbitMQ, Kafka, SQS)
Familiaridade com práticas DevOps

O que temos pra te oferecer?
Mais do que um plano de carreira!
A BRQ acredita que cada fera deve ser protagonista do seu crescimento, tendo autonomia para criar seu próprio plano de desenvolvimento profissional. Nosso plano de carreira é dividido em 4 etapas:
- Carreira técnica: Você pode seguir a trilha de crescimento técnico, se o seu objetivo for se desenvolver cada vez mais em diferentes tecnologias. Oferecemos diversos treinamentos!
- Mobilidade Interna: Você quer um novo rumo profissional? Aqui dentro de casa temos diversas opções diferentes e o programa de mobilidade interna, que te permite mudar de área, por exemplo.
- Experiência internacional: Estamos crescendo cada vez mais fora do Brasil e você tem possibilidade de atuar em projetos para outros países, ou diretamente nos países onde a BRQ tem sede.
- Empreendedorismo: De funcionário para sócio! Temos o Innovation Hub, a Corporate Venture que investe em ideias de profissionais que tenham sinergia com nosso negócio.
E os benefícios?

Plano de Saúde; Plano Odontológico; Seguro de Vida; Vale Refeição; Vale Alimentação; Horário Flexível; Home Office; Gympass, Telemedicina, Telenutrição, Canal de suporte emocional 24h e muito mais!

Como é trabalhar na BRQ?

Temos um clima descontraído, diversos programas e eventos internos. Adoramos comemorar! E fazemos isso muito bem! Veja aqui no Youtube: youtube.com/brqdigitalsolutions
Curtiu? Então inscreva-se e venha para o melhor da Transformação Digital com a gente! 🚀

Contains bad word "".NET"". Skipping this job!
",Skipped,Not Available
4325800414,https://www.linkedin.com/jobs/view/4325800414,Pending,,2025-12-07 20:36:28.991178,Found a Bad Word in About Job,"
Sobre a vaga
Principais atividades:
Participar do ciclo de desenvolvimento de projetos de software, de acordo com os requisitos funcionais estabelecidos, contemplando:
Modelar e definir componentes, entidades e tabelas no banco de dados;
Implementar o projeto, com base em estudo técnico e desenvolvimento da solução;
Testar o projeto, com o apoio de um plano de testes fornecido pela equipe de Qualidade de Projetos;
Documentar o projeto, tanto no código quanto nas Release Notes, com o apoio do time de Gestão do Conhecimento;
Participar de melhoria contínua de escrita de código, a partir da revisão de código dos projetos

Requisitos necessários:
Vivência em em C# com .NET Framework (Web e Desktop)
Experiência com desenvolvimento Frontend, (preferencialmente Angular)

Desejáveis:
Conhecimento em Design Patterns (CQRS, DDD, Repository, Unit of Work, etc)
Experiência com SQL
Atuação prévia com metodologias ágeis (Scrum).
Conhecimento em Git
Inglês nível B1 (intermediário) ou superior

Contains bad word "".NET"". Skipping this job!
",Skipped,Not Available
4341034350,https://www.linkedin.com/jobs/view/4341034350,Pending,,2025-12-07 20:37:44.490230,Found a Bad Word in About Job,"
Sobre a vaga
Estamos em busca de um profissional altamente motivado para ocupar o cargo de Analista Desenvolvedor Pleno. Essa posição atua no desenvolvimento de ferramentas, sistemas e implementação de projetos na área de sistemas de informações geográficas, realizando tarefas também com elaboração de documentação técnica, suporte e capacitação.

Requisitos:
Superior em Ciências da Computação, Análise e Desenvolvimento de sistemas e áreas correlatas.
Conhecimento em TypeScript/Javascript e com a biblioteca React
Conhecimento em C#
Conhecimento em Python 
Conhecimento em Docker
Conhecimento em Node.JS
Conhecimento em Banco de dados relacionáveis
Preferencialmente Oracle, SQL Server e PostgreSQL
Inglês Avançado para leitura, escrita e conversação técnica

Desejável:
Conhecimento em Azure DevOPS
Azure Portal
Conhecimento em linguagens de programação
Conhecimento em práticas de desenvolvimento ágil
Conhecimento em Front-End e Back-End, com boas práticas de Clean Code
Conhecimento das apps de campo da plataforma ArcGIS será um diferencial
Conhecimento em bibliotecas de mapas, geoprocessamento e sensoriamento remoto.

Diferencial:
Certificação de mercado ESRI, JAVA, .NET, AWS, AZURE
Pós-graduação em TI, Geoprocessamento ou áreas correlatas

Responsabilidades:
Desenvolvimento e análises de scripts e ferramentas;
Desenvolvimento e customização de aplicativos web;
Desenvolvimento de widgets;
Elaborar documentação técnica, orientações aos usuários se necessário.

Se você é apaixonado por tecnologia, é do mercado GIS/GEO ou tem interesse em compreender como o pensamento espacial contribui com o resultado das empresas e sociedade. Tem excelentes habilidades de comunicação e deseja desempenhar um papel-chave na aplicação de Geoprocessamento e tecnologia. Essa vaga pode ser perfeita para você, venha fazer parte do time OPT!

Contains bad word "".NET"". Skipping this job!
",Skipped,Not Available
4348058180,https://www.linkedin.com/jobs/view/4348058180,Pending,,2025-12-07 20:43:08.576356,Found a Bad Word in About Job,"
Sobre a vaga
💻 Vaga: Analista Desenvolvedor Full Stack (.NET + React) Pleno
 Estamos buscando um profissional experiente, com forte domínio técnico e visão arquitetural, para atuar em soluções estratégicas usando .NET e React.

📣 Oportunidade para atuar em uma das maiores operadoras de saúde do Brasil, em um ambiente de alta complexidade e inovação!
Se você gosta de desafios e colaboração, essa vaga é para você! 🚀


🔧 Responsabilidades:
Atuação em desenvolvimento de novos projetos, melhorias e iniciativas de inovação tecnológica;
Implementar novas soluções utilizando .NET e React;
Alinhar soluções com equipes técnicas e apoiar implementação;
Garantir boas práticas, qualidade de código e padrões arquiteturais;
Desenhar arquiteturas, revisar código e orientar desenvolvedores;
Participar de decisões técnicas estratégicas;
Atender clientes internos e externos com clareza e profissionalismo;
Desenvolver melhorias e evoluções sistêmicas de média e alta complexidade;
Identificar oportunidades de inovação para performance e redução de custos.

🖥️ Requisitos Técnicos:

Back-end (.NET/C#)
Experiência sólida com C# e .NET (Core ou 5+);
Criação e manutenção de APIs RESTful;
Conhecimento em Oracle ou SQL Server;
Domínio de Clean Code, SOLID e Design Patterns.

Front-end (React)
Experiência avançada com React.js (Hooks, Context API ou Redux);
Proficiência em JavaScript/TypeScript, HTML5 e CSS3;
Integração com APIs RESTful;
Vivência com ferramentas de build e pacotes;
Conhecimento em Material UI, Bootstrap ou similares.


🏠 Modelo de trabalho:
🕗 Horário: 8h às 18h (segunda a sexta) — 1h12 de intervalo
💻 Equipamento: Necessário utilizar máquina própria

🏠 Atuação:
• Profissionais fora de SP: 100% home office
• Profissionais residentes em SP: Presencial 1x por semana

📄 Contratação: PJ — 44h semanais (sem benefícios)
📌 Tipo: Contrato indeterminado

🎓 Formação: Superior completo ou cursando em áreas de Tecnologia

🏥 Diferencial: Experiência no segmento de Saúde

Contains bad word "".NET"". Skipping this job!
",Skipped,Not Available
4342102371,https://www.linkedin.com/jobs/view/4342102371,Pending,,2025-12-07 20:48:51.888518,Found a Bad Word in About Job,"
Sobre a vaga
ESTAMOS CONTRATANDO FRONT-END UX/UI SÊNIOR 

Estamos em busca de um(a) Front-end UI/UX Developer para atuar no time. 

O(a) profissional ideal une visão de design e domínio técnico, sendo capaz de transformar protótipos em páginas funcionais, responsivas e acessíveis, garantindo padronização, coerência visual e qualidade de entrega em um projeto que atende mais de 150 mil usuários ativos.

Trabalhará em conjunto com o PO/GP, Tech Lead e equipe de desenvolvimento, participando desde a concepção até a publicação das interfaces no ambiente real.

RESPONSABILIDADES

- Desenvolver páginas e componentes front-end com foco em performance, acessibilidade e consistência visual.
- Garantir padronização e coerência das interfaces de acordo com o Design System da plataforma.
- Traduzir protótipos e wireframes em código funcional (HTML, CSS, JS).
- Criar e evoluir componentes reutilizáveis em colaboração com o time de devs.
- Assegurar a aplicação das diretrizes de acessibilidade digital (WCAG 2.1 / eMAG).
- Trabalhar em conjunto com designers e back-end para integração e validação das entregas.
- Contribuir na otimização da experiência do usuário em plataformas educacionais.

REQUISITOS TÉCNICOS

- Experiência sólida com HTML5, CSS3 e JavaScript.
- Experiência comprovada em desenvolvimento de interfaces responsivas e acessíveis.
- Vivência com UI/UX Design e ferramentas como Figma ou Adobe XD.
- Noções de integração com back-end (REST APIs).
- Familiaridade com versionamento de código (Git) e metodologias ágeis.
- Boa comunicação e trabalho colaborativo com times multidisciplinares.

DIFERENCIAIS PARA VAGA

- Experiência com projetos educacionais (LMS, EAD, Universidades Corporativas).
- Experiência em projetos do Governo/Licitações.
- Conhecimento em WordPress, BuddyBoss e LearnDash.
- Noções de PHP para integração e customização de templates.
- Experiência em design system e componentes reutilizáveis.
- Vivência em projetos SaaS de grande escala.
- Inglês técnico para leitura e documentação.

Contains bad word ""PHP"". Skipping this job!
",Skipped,Not Available
4312207341,https://www.linkedin.com/jobs/view/4312207341,Pending,,2025-12-07 20:53:17.508047,Found a Bad Word in About Job,"
Sobre a vaga
TG Lab is a technology company powering some of the biggest winners in sports betting and online casino products. We provide player account management and engagement technology to industry leaders such as Stake.com, Belgium National Lottery, Betsson Group, and many others. Our innovative yet practical solutions fuel world-class real-money wagering technology that supports over 1 million players. Our iGaming software is designed for distribution to casino and sportsbook operators across the EU, USA, and Asia.
We are looking for data-driven innovators who want to shape the future of iGaming and make a real impact on the industry. We value integrity, a curious mindset, empathy, and a commitment to quality. If you are eager to learn, unafraid of challenges, and ready to grow with a like-minded team — we want to hear from you.

Position and Responsibilities:

Design and develop new features and enhancements for our products.
Writing clean, maintainable, and efficient code using the .NET framework and related technologies such as C#, React and MySQL.
Understanding of messaging systems (e.g., RabbitMQ).
Understanding of Web-Services.
Investigating and identifying production environment issues both in code and in the database.
Work with your colleagues to cope with different technologies and architecture tasks.
Collaborate with cross-functional teams to drive business requirements to create a world-class product for our customers.
Stay updated with the latest trends, technologies, and best practices in software development.
Good written and verbal communication skills in English.

Working with us implies:

Memorable company parties and social activities like team buildings and monthly birthday celebrations.
Working in a company with a global culture, experience, and reach.
Working on-site in our modern, bright, and comfortable office space located in downtown Foz do Iguaçu, with a great working atmosphere, a collaborative team of amazing people, and open-minded managers.
Opportunities to build valuable skills, work with unique and interesting projects for the sports industry, express and implement your ideas and grow your career.
 The monthly salary range will depend on the selected candidate's experience and skills. We will contact only shortlisted candidates.

Contains bad word "".NET"". Skipping this job!
",Skipped,Not Available
4342232216,https://www.linkedin.com/jobs/view/4342232216,Pending,,2025-12-07 20:53:24.189964,Asking for Security clearance,"
Sobre a vaga
QAT Global – 100% Remote (Brazil Only – CLT hire)
QAT Global, a US-based IT consulting firm with over 30 years of experience, is seeking highly-skilled Java Full-Stack Developers with strong English communication skills to join our global engineering team. You will collaborate directly with our US-based customer and work with distributed development teams across the US, Costa Rica, and Brazil.

About the Role

As a Java Full-Stack Developer, you will be responsible for building mission-critical backend services and front-end components that support a large-scale financial platform. You will work across domains involving profiles, billing, ledger, invoicing, and payment flows, contributing to both core business logic and customer-facing UI experiences.
This role requires strong expertise in modern full-stack engineering combined with practical experience using AI-assisted development workflows, LLMs, and prompt engineering to accelerate delivery while maintaining high quality.

Responsibilities

Develop and maintain backend services across key financial modules (Profile, Billing, Ledger, Invoice, Recurring, Receipt, Remittance).
Build and enhance front-end components used in the Administration UI and Payment Widget.
Implement business logic, domain models, API endpoints, and cross-service integrations.
Work with frameworks defined by the architecture team (likely Java/Kotlin on the backend, TypeScript/React on the frontend).
Collaborate closely with QA engineers to ensure functional completeness and application stability.
Use AI-assisted workflows to generate code, improve documentation, and create automated tests.
Participate in agile ceremonies and work effectively with distributed teams.

Required Experience

Strong hands-on experience with Java (Spring Boot), Node.js, and React.
Experience with PostgreSQL and relational data modeling.
Familiarity with Security / DevOps / Cloud practices.
Knowledge of GitHub CI/CD pipelines, versioning, and workflow automation.
Practical usage of GitHub Advanced Security (CodeQL, secret scanning, dependency checks).
Experience with AWS IAM (roles, policies, permission boundaries).
Experience deploying or maintaining workloads on EC2, RDS, and SQS.
Working knowledge of LLM capabilities applied to software development (code generation, code review, refactoring, writing automated tests, requirement analysis).
Experience with Claude Sonnet 4.5 or willingness to learn quickly.
Ability to apply prompt engineering techniques to:
debug and reason about code
generate high-quality and consistent implementations
enforce architectural patterns and constraints
interpret technical and business requirements
Understanding of safe and responsible AI usage, including hallucination mitigation, validation steps, and code verification.
Basic familiarity with AI-powered IDEs (Cursor, GitHub Copilot, JetBrains AI Assistant, etc.).

Preferred Qualifications

BS/MS in Systems Analysis and Development, Computer Science, Computer Engineering, or equivalent fields.

Found ""Clearance"" or ""Polygraph"". Skipping this job!
",Skipped,Not Available
4341753739,https://www.linkedin.com/jobs/view/4341753739,Pending,,2025-12-07 21:05:50.193189,Found a Bad Word in About Job,"
Sobre a vaga
Somos a Framework! Evoluímos grandes marcas em todo o mundo com transformação digital e crescemos continuamente através de agilidade, design e tecnologia.

Fazer parte do nosso time é saber que a sua jornada será de desafios reais, de crescimento contínuo e de contato diário com referências em tecnologia. Vem com a gente!

 *Todas as nossas vagas são abertas para PCDs!
 Benefícios? É claro que temos!

🍝 Vale alimentação e refeição no cartão Swile com mais de R$ 1.200,00 mensais
💻 Auxílio home office no valor de R$ 150,00 mensais 
🚗 Você decide entre vale-transporte ou vale-combustível, no caso de vagas híbridas e presenciais
🏥 Plano de saúde e auxílio odontológico de alta qualidade
❤️ Seguro de vida que cobre doenças ocupacionais
💸 Participação nos lucros
💪 Gympass e TotalPass para se manter saudável
🌎 Trib Pass para trocar moedas digitais por hospedagens e passagens aéreas com cobertura mundial
👶 Licença maternidade estendida: 180 dias 
👶 Licença paternidade estendida: 30 dias 
🥦 Desconto em consultas nutricionais 
🧠 Desconto em terapia online
🛍️ Clube de benefícios para quem gosta de comprar com descontos
💡 Knowledge transfer através do Frame KT
📚 Plataforma de cursos e atividades educativas para as crianças e adolescentes da sua família
💵 Bonificação por indicação de novos colaboradores
 E não paramos por aí!
🕗 Horário flexível
👕 No dress code
🍎 Nas pausas presenciais, fique à vontade para comer pães, bolos e frutas
💜 Ambiente leve, flexível e cultura colaborativa. 

 E qual será a sua missão na Framework?

Atuar no desenvolvimento e manutenção de soluções back-end robustas e escaláveis.
Contribuir para a definição e evolução da arquitetura de software, aplicando boas práticas e padrões de mercado.
Implementar testes automatizados com TDD e BDD para garantir qualidade e confiabilidade das entregas.
Trabalhar com bancos de dados relacionais e não relacionais (SQL Server e MongoDB).
Colaborar em um ambiente ágil, participando ativamente de rituais e propondo melhorias contínuas.
Garantir a aplicação de princípios de clean code, SOLID, YAGNI e DRY em todo o ciclo de desenvolvimento.
 O que é preciso para fazer parte do time?

Experiência comprovada em desenvolvimento Back-end.
Domínio em AspNet + .NET Framework.
Vivência prática com TDD e BDD.
Experiência em SQL Server e MongoDB.
Atuação em desenvolvimento ágil (Scrum/Kanban).
Conhecimentos sólidos em arquitetura de software.
Aderência a boas práticas: Clean Code, SOLID, YAGNI e DRY.
 Será um diferencial se você:

Tiver experiência em DevOps com Azure e AWS.
Conhecer Angular com TypeScript.
Já tiver atuado com Application Insights.
Dominar esteiras de CI/CD no Azure.
Possuir familiaridade com LLM (Large Language Models).
 
 NOSSA EVOLUÇÃO É CRESCENTE!

E, para acompanhar esse crescimento, precisamos de pessoas que agreguem propondo ideias, soluções e desafios! 

 Gostou da oportunidade? Vamos juntos e faça parte da nossa história! 💜 #vempraframe

Contains bad word "".NET"". Skipping this job!
",Skipped,Not Available
4347315434,https://www.linkedin.com/jobs/view/4347315434,Pending,,2025-12-07 21:08:04.407913,Required experience is high,"
Sobre a vaga
We are looking for a high-performing Full Stack Engineer with strong experience in both Python (backend) and React (frontend) to join our client’s distributed engineering team in Brazil. This role is ideal for someone who excels at building clean, scalable APIs and intuitive user interfaces while collaborating with product, design, and engineering stakeholders.

You will be responsible for developing end-to-end features, improving system architecture, and supporting the evolution of a modern tech stack powering mission-critical applications.

Key Responsibilities
Design, build, and maintain scalable backend services using Python (FastAPI, Django, or Flask).
Develop responsive, user-friendly front-end applications using React, Typescript, and modern UI frameworks.
Implement RESTful and/or GraphQL APIs and integrate them with internal and external systems.
Work closely with product managers and UX/UI designers to translate requirements into high-quality code.
Optimize performance across front-end and back-end components.
Manage databases and data models (PostgreSQL, MySQL, MongoDB, etc.).
Contribute to overall system architecture, code reviews, and engineering best practices.
Write automated tests (unit, integration, end-to-end) to maintain code quality.
Collaborate in an agile environment with remote teams across Brazil.
Required Skills & Experience
3–7+ years of experience as a Full Stack Engineer or Software Engineer.
Strong experience with Python and popular backend frameworks (FastAPI preferred, Flask, Django).
Professional experience with React and Typescript (Hooks, Context, Redux, or similar).
Experience building and consuming RESTful APIs or GraphQL services.
Strong understanding of relational and/or NoSQL databases.
Experience deploying applications using cloud services (AWS, GCP, or Azure).
Solid grasp of software architecture, design patterns, and version control (Git).
Ability to work independently in a remote environment with clear communication.
Preferred Qualifications
Experience with Docker, Kubernetes, or containerized deployments.
Familiarity with CI/CD pipelines (GitHub Actions, GitLab CI, CircleCI).
Exposure to microservices and event-driven architectures.
Experience with testing frameworks (PyTest, Jest, Cypress, etc.).
Experience working with Brazilian or international distributed engineering teams.

Experience required 7 > Current Experience 3. Skipping this job!
",Skipped,Not Available
4325655976,https://www.linkedin.com/jobs/view/4325655976,Pending,,2025-12-07 21:09:18.865389,Required experience is high,"
Sobre a vaga
Ascendion is a full-service digital engineering solutions company. We make and manage software platforms and products that power growth and deliver captivating experiences to consumers and employees. Our engineering, cloud, data, experience design, and talent solution capabilities accelerate transformation and impact for enterprise clients. Headquartered in New Jersey, our workforce of 6,000+ Ascenders delivers solutions from around the globe. Ascendion is built differently to engineer the next. 
Ascendion | Engineering to elevate life
We have a culture built on opportunity, inclusion, and a spirit of partnership. Come, change the world with us:
Build the coolest tech for world’s leading brands
Solve complex problems – and learn new skills
Experience the power of transforming digital engineering for Fortune 500 clients
Master your craft with leading training programs and hands-on experience 
Experience a community of change makers!
Join a culture of high-performing innovators with endless ideas and a passion for tech. Our culture is the fabric of our company, and it is what makes us unique and diverse. The way we share ideas, learning, experiences, successes, and joy allows everyone to be their best at Ascendion. 
About the Role:

Role: Front End Engineer
Location: Porto Alegre, Rio Grande do Sul, Brazil (Hybrid)
Employment Type: Contract 

Key Responsibilities
Develop, maintain, and optimize web interfaces using ReactJS
Collaborate with cross-functional teams to deliver high-quality features
Participate in code reviews and contribute to best practices in UI development
Ensure responsive design and seamless performance across devices
Troubleshoot and resolve UI issues throughout development lifecycle
Required Skills & Experience
Strong experience with ReactJS:
Mid-Level: 3–4 years of hands-on ReactJS experience
Senior: 5+ years of hands-on ReactJS experience
Proficiency in JavaScript (ES6+), HTML5, CSS3, and related front-end tools
Experience with state management (Redux, Context API, etc.)
Knowledge of version control (Git) and agile development methodologies
Must currently be actively working with ReactJS technologies

Experience required 5 > Current Experience 3. Skipping this job!
",Skipped,Not Available
4347033585,https://www.linkedin.com/jobs/view/4347033585,Pending,,2025-12-07 21:11:36.453168,Required experience is high,"
Sobre a vaga
Our client building an AI-powered healthcare assistant that helps people navigate one of the most confusing, stressful areas of life: insurance, billing, and getting clear answers when you need them most. 

They are early, focused, and looking for Full-Stack Engineers to help build and scale our core product from the ground up.

What You’ll Do
Own major features end-to-end — design → build → deploy
Build across the full stack: React/Next.js, Python, PostgreSQL
Work directly with the founders on product direction & architecture
Shape our early engineering culture, tools, and best practices
Build intuitive UIs and AI-driven workflows

Who You Are
~5+ years building and shipping production-grade software
Strong with React/Next.js (React Native is a nice bonus)
Experienced with Python on the backend
Comfortable with PostgreSQL
A builder who enjoys solving problems, not just following specs
Familiar with AI tools and uses them to boost productivity
Thrives in a small, fast-moving startup environment
Balances speed with quality and cares deeply about doing right by users

Experience required 5 > Current Experience 3. Skipping this job!
",Skipped,Not Available
4348612899,https://www.linkedin.com/jobs/view/4348612899,Pending,,2025-12-07 21:11:45.296982,Found a Bad Word in About Job,"
Sobre a vaga
Desenvolvedor (a) Sênior Full Stack .NET com forte atuação JavaScript
(80% atuação Front-end - JavaScript e 20% Back-end - .NET)

Modelo híbrido, 2 dias semana presenciais - Local: Região Oeste de São Paulo
Modalidade PJ - Contrato prazo indeterminado

Sobre a posição:
O(A) profissional será responsável por participar ativamente em todas as fases do ciclo de vida do desenvolvimento de software, desde a concepção e design até a implementação, testes, entrega e sustentação. 
 Principais atividades:
- Desenvolver e manter aplicações fullstack, com foco em front-end JavaScript (e frameworks modernos) e back-end em .NET C#, garantindo alta performance, escalabilidade e segurança;
- Colaborar com times multidisciplinares (design, produto e back-end) para criar experiências de usuário consistentes e intuitivas;
- Participar ativamente de reuniões técnicas e de negócio, contribuindo com insights, soluções e recomendações de arquitetura;
- Integrar front-end e back-end, assegurando comunicação fluida entre as camadas e o correto consumo de APIs e serviços;
- Implementar novas funcionalidades e otimizar aplicações existentes, focando em melhoria contínua e eficiência de código;
- Acompanhar o processo de homologação, prestando suporte e esclarecendo dúvidas dos usuários;
- Manter e dar suporte às soluções em produção, atuando em correções, melhorias e incidentes;
- Elaborar e manter documentação técnica, incluindo manuais, procedimentos e guias de boas práticas;
- Cumprir prazos e compromissos de entrega, demonstrando forte senso de responsabilidade e qualidade técnica.
 Requisitos imprescindíveis:
- Experiência comprovada em desenvolvimento de software.
Proficiência em desenvolvimento com:
- C# e .NET Framework/Core;
- MVC, HTML5, CSS3, JavaScript (ES6+) e TypeScript;
- Frameworks frontend como React ou Angular (diferencial);
- SQL Server (Procedure, Function, Triggers, Views);
- Web API;
- Domain-Driven Design (DDD);
- Camada de persistência ORM (Dapper);
- DevOps (Git/TFS - Azure DevOps).

Contains bad word "".NET"". Skipping this job!
",Skipped,Not Available
4342212205,https://www.linkedin.com/jobs/view/4342212205,Pending,,2025-12-07 21:15:47.850860,Required experience is high,"
Sobre a vaga
Your connection with Aubay starts in the following lines:
Aubay Portugal is a multinational French company, in Portugal since 2007. We have offices in Lisbon and Oporto and we are a specialized consultant in Management, Implementation, Development and Maintenance of Information Systems. We have more than 150 active partners and we operate in sectors such as banking, insurance, telecommunications, services, energy and transports.

What are we looking for?
Minimum of 4 years of hands-on experience in RPA development, with a strong focus on Blue Prism;
Proven track record in designing, developing, testing, and deploying automated solutions in enterprise environments;
Solid understanding of RPA best practices, process analysis, and automation lifecycle management;
Good command of English (minimum B2 level);
Availability and willingness to relocate to Portugal.

What do we have to offer you?
Health Insurance;
Feedback&Coffee – the system that includes Aubay’s Performance Management Cycle, with regular moments of feedback and the Career Progression Model;
Working model: remote or hybrid in Portugal;
A Training Academy designed to think of you and your needs. You can count on technical and behavioural training sessions (e-Learning and classroom), Meet&Techs, Webinars and Mentoring;
Events and Teambuildings.

What makes us different?
Our organizational culture is based on values such as transparency, team spirit, regular feedback and continuous learning;
Reference prizes and birthday present;
We don’t have a dress code;
We know your name and all address each other informally;
You will grow in good company. Isn’t this one of the ways in which to develop professionally?

If we got your attention, we now hope to spark your enthusiasm. Ready for the first phase?
We are waiting for you!

Personal Data collected by AUBAY PORTUGAL as Data Controller, regarding the identification, contact and professional capabilities of the candidates, in the present procedure, will be processed for the application analysis, having in consideration that the processing is conducted in order to to take the steps, at the request of the data subject, prior to entering into a contract;
Personal data sent through the present application will be kept by Aubay during the application procedure and will remain stored whilst updated (for two years period).
The collected data might be transferred or include other processing activities, as long as the data subject is informed, in the occurrence of a standard application and selection procedure, for the compliance of legal obligations for the time required by law.
For any queries or request regarding personal data protection rights, the Data Subject may contact AUBAY PORTUGAL’s headquarters in Avenida Duque D`Ávila, nº46 em Lisboa or use the DPO’s e-mail - dpo@aubay.pt. The Data Subject also has the right to file a complaint with the National Data Protection Authority – www.cnpd.pt.
(please do not include data regarding racial or ethnical origins, political opinions, religion, philosophy, biometrical data, health data, sexual life and orientation, or relating to criminal convictions and offences.)

Experience required 4 > Current Experience 3. Skipping this job!
",Skipped,Not Available
